recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved,reading_ts,alert_ts,spike_detected_b,alert_sent_b,resolved_b,excess_kwh,ratio,excess_pct,rule_spike,detectable,alert_latency_min,category,is_fault,excess_cost_gbp,hour,date,day_name
REC000421,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 18:00:00,0.42,0.4,False,0.0,,False,,,2024-01-02 18:00:00,,False,False,,0.019999999999999962,1.0499999999999998,4.999999999999982,False,True,,,False,0.0057239999999999895,18,2024-01-02,Tuesday
REC000422,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 18:28:48,0.72,0.75,False,0.0,,False,,,2024-01-02 18:28:48,,False,False,,-0.030000000000000027,0.96,-4.0000000000000036,False,True,,,False,0.0,18,2024-01-02,Tuesday
REC000423,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 18:57:36,0.76,0.92,False,0.0,,False,,,2024-01-02 18:57:36,,False,False,,-0.16000000000000003,0.8260869565217391,-17.391304347826086,False,True,,,False,0.0,18,2024-01-02,Tuesday
REC000424,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 19:26:24,1.0,1.04,False,0.0,,False,,,2024-01-02 19:26:24,,False,False,,-0.040000000000000036,0.9615384615384615,-3.8461538461538547,False,False,,,False,0.0,19,2024-01-02,Tuesday
REC000425,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 19:55:12,0.91,1.02,False,0.0,,False,,,2024-01-02 19:55:12,,False,False,,-0.10999999999999999,0.8921568627450981,-10.784313725490192,False,True,,,False,0.0,19,2024-01-02,Tuesday
REC000426,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 20:24:00,0.92,0.83,False,0.0,,False,,,2024-01-02 20:24:00,,False,False,,0.09000000000000008,1.108433734939759,10.843373493975905,False,True,,,False,0.025758000000000024,20,2024-01-02,Tuesday
REC000427,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 21:07:12,0.49,0.62,False,0.0,,False,,,2024-01-02 21:07:12,,False,False,,-0.13,0.7903225806451613,-20.967741935483875,False,True,,,False,0.0,21,2024-01-02,Tuesday
REC000428,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 21:36:00,0.77,0.79,False,0.0,,False,,,2024-01-02 21:36:00,,False,False,,-0.020000000000000018,0.9746835443037974,-2.5316455696202556,False,True,,,False,0.0,21,2024-01-02,Tuesday
REC000429,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 22:04:48,1.17,1.09,False,0.0,,False,,,2024-01-02 22:04:48,,False,False,,0.07999999999999985,1.0733944954128438,7.339449541284382,False,False,,,False,0.022895999999999958,22,2024-01-02,Tuesday
REC000430,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 22:33:36,0.95,0.89,False,0.0,,False,,,2024-01-02 22:33:36,,False,False,,0.05999999999999994,1.0674157303370786,6.741573033707859,False,True,,,False,0.017171999999999982,22,2024-01-02,Tuesday
REC000431,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 23:02:24,0.87,0.92,False,0.0,,False,,,2024-01-02 23:02:24,,False,False,,-0.050000000000000044,0.9456521739130435,-5.434782608695654,False,True,,,False,0.0,23,2024-01-02,Tuesday
REC000432,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,02/01/2024 23:31:12,0.8,0.74,False,0.0,,False,,,2024-01-02 23:31:12,,False,False,,0.06000000000000005,1.0810810810810811,8.108108108108114,False,True,,,False,0.017172000000000017,23,2024-01-02,Tuesday
REC000433,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 00:00:00,0.58,0.5,False,0.0,,False,,,2024-01-03 00:00:00,,False,False,,0.07999999999999996,1.16,15.999999999999993,False,True,,,False,0.02289599999999999,0,2024-01-03,Wednesday
REC000434,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 00:28:48,0.34,0.33,False,0.0,,False,,,2024-01-03 00:28:48,,False,False,,0.010000000000000009,1.0303030303030303,3.0303030303030276,False,True,,,False,0.0028620000000000026,0,2024-01-03,Wednesday
REC000435,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 00:57:36,0.97,0.93,False,0.0,,False,,,2024-01-03 00:57:36,,False,False,,0.039999999999999925,1.043010752688172,4.3010752688172005,False,True,,,False,0.011447999999999979,0,2024-01-03,Wednesday
REC000436,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 01:26:24,1.15,1.17,False,0.0,,False,,,2024-01-03 01:26:24,,False,False,,-0.020000000000000018,0.9829059829059829,-1.7094017094017144,False,False,,,False,0.0,1,2024-01-03,Wednesday
REC000437,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 01:55:12,1.26,1.15,False,0.0,,False,,,2024-01-03 01:55:12,,False,False,,0.1100000000000001,1.0956521739130436,9.565217391304358,False,False,,,False,0.03148200000000003,1,2024-01-03,Wednesday
REC000438,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 02:24:00,1.05,1.06,False,0.0,,False,,,2024-01-03 02:24:00,,False,False,,-0.010000000000000009,0.9905660377358491,-0.9433962264150941,False,False,,,False,0.0,2,2024-01-03,Wednesday
REC000439,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 03:07:12,0.45,0.59,False,0.0,,False,,,2024-01-03 03:07:12,,False,False,,-0.13999999999999996,0.7627118644067797,-23.728813559322028,False,True,,,False,0.0,3,2024-01-03,Wednesday
REC000440,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 03:36:00,0.46,0.41,False,0.0,,False,,,2024-01-03 03:36:00,,False,False,,0.050000000000000044,1.1219512195121952,12.195121951219523,False,True,,,False,0.014310000000000014,3,2024-01-03,Wednesday
REC000441,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 04:04:48,0.27,0.37,False,0.0,,False,,,2024-01-03 04:04:48,,False,False,,-0.09999999999999998,0.7297297297297298,-27.027027027027017,False,True,,,False,0.0,4,2024-01-03,Wednesday
REC000442,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 04:33:36,1.08,0.95,False,0.0,,False,,,2024-01-03 04:33:36,,False,False,,0.13000000000000012,1.136842105263158,13.684210526315809,False,True,,,False,0.03720600000000004,4,2024-01-03,Wednesday
REC000443,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 05:02:24,0.4,0.36,False,0.0,,False,,,2024-01-03 05:02:24,,False,False,,0.040000000000000036,1.1111111111111112,11.111111111111116,False,True,,,False,0.01144800000000001,5,2024-01-03,Wednesday
REC000444,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 05:31:12,0.82,1.01,False,0.0,,False,,,2024-01-03 05:31:12,,False,False,,-0.19000000000000006,0.8118811881188118,-18.811881188118818,False,True,,,False,0.0,5,2024-01-03,Wednesday
REC000445,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 06:00:00,0.68,0.59,False,0.0,,False,,,2024-01-03 06:00:00,,False,False,,0.09000000000000008,1.152542372881356,15.254237288135597,False,True,,,False,0.025758000000000024,6,2024-01-03,Wednesday
REC000446,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 06:28:48,0.88,0.85,False,0.0,,False,,,2024-01-03 06:28:48,,False,False,,0.030000000000000027,1.035294117647059,3.529411764705892,False,True,,,False,0.008586000000000009,6,2024-01-03,Wednesday
REC000447,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 06:57:36,0.58,0.51,False,0.0,,False,,,2024-01-03 06:57:36,,False,False,,0.06999999999999995,1.1372549019607843,13.725490196078427,False,True,,,False,0.020033999999999986,6,2024-01-03,Wednesday
REC000448,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 07:26:24,1.02,1.02,False,0.0,,False,,,2024-01-03 07:26:24,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,7,2024-01-03,Wednesday
REC000449,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 07:55:12,1.32,1.2,False,0.0,,False,,,2024-01-03 07:55:12,,False,False,,0.1200000000000001,1.1,10.000000000000009,False,False,,,False,0.034344000000000034,7,2024-01-03,Wednesday
REC000450,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 08:24:00,0.59,0.66,False,0.0,,False,,,2024-01-03 08:24:00,,False,False,,-0.07000000000000006,0.8939393939393938,-10.60606060606062,False,True,,,False,0.0,8,2024-01-03,Wednesday
REC000451,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 09:07:12,0.82,0.73,False,0.0,,False,,,2024-01-03 09:07:12,,False,False,,0.08999999999999997,1.1232876712328768,12.328767123287676,False,True,,,False,0.025757999999999993,9,2024-01-03,Wednesday
REC000452,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 09:36:00,1.22,1.19,False,0.0,,False,,,2024-01-03 09:36:00,,False,False,,0.030000000000000027,1.0252100840336136,2.521008403361358,False,False,,,False,0.008586000000000009,9,2024-01-03,Wednesday
REC000453,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 10:04:48,0.82,0.99,False,0.0,,False,,,2024-01-03 10:04:48,,False,False,,-0.17000000000000004,0.8282828282828283,-17.17171717171717,False,True,,,False,0.0,10,2024-01-03,Wednesday
REC000454,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 10:33:36,0.78,0.96,False,0.0,,False,,,2024-01-03 10:33:36,,False,False,,-0.17999999999999994,0.8125000000000001,-18.74999999999999,False,True,,,False,0.0,10,2024-01-03,Wednesday
REC000455,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 11:02:24,0.48,0.51,False,0.0,,False,,,2024-01-03 11:02:24,,False,False,,-0.030000000000000027,0.9411764705882353,-5.882352941176472,False,True,,,False,0.0,11,2024-01-03,Wednesday
REC000456,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 11:31:12,0.48,0.56,False,0.0,,False,,,2024-01-03 11:31:12,,False,False,,-0.08000000000000007,0.857142857142857,-14.285714285714302,False,True,,,False,0.0,11,2024-01-03,Wednesday
REC000457,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 12:00:00,0.38,0.57,False,0.0,,False,,,2024-01-03 12:00:00,,False,False,,-0.18999999999999995,0.6666666666666667,-33.33333333333333,False,True,,,False,0.0,12,2024-01-03,Wednesday
REC000458,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 12:28:48,0.79,0.91,False,0.0,,False,,,2024-01-03 12:28:48,,False,False,,-0.12,0.8681318681318682,-13.186813186813184,False,True,,,False,0.0,12,2024-01-03,Wednesday
REC000459,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 12:57:36,0.48,0.5,False,0.0,,False,,,2024-01-03 12:57:36,,False,False,,-0.020000000000000018,0.96,-4.0000000000000036,False,True,,,False,0.0,12,2024-01-03,Wednesday
REC000460,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 13:26:24,1.01,1.09,False,0.0,,False,,,2024-01-03 13:26:24,,False,False,,-0.08000000000000007,0.9266055045871558,-7.339449541284415,False,False,,,False,0.0,13,2024-01-03,Wednesday
REC000461,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 13:55:12,1.38,1.15,False,0.0,,False,,,2024-01-03 13:55:12,,False,False,,0.22999999999999998,1.2,19.999999999999996,False,False,,,False,0.065826,13,2024-01-03,Wednesday
REC000462,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 14:24:00,0.38,0.45,False,0.0,,False,,,2024-01-03 14:24:00,,False,False,,-0.07,0.8444444444444444,-15.555555555555555,False,True,,,False,0.0,14,2024-01-03,Wednesday
REC000463,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 15:07:12,1.31,1.19,False,0.0,,False,,,2024-01-03 15:07:12,,False,False,,0.1200000000000001,1.1008403361344539,10.084033613445387,False,False,,,False,0.034344000000000034,15,2024-01-03,Wednesday
REC000464,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 15:36:00,0.92,0.76,False,0.0,,False,,,2024-01-03 15:36:00,,False,False,,0.16000000000000003,1.2105263157894737,21.052631578947366,False,True,,,False,0.04579200000000001,15,2024-01-03,Wednesday
REC000465,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 16:04:48,0.46,0.51,False,0.0,,False,,,2024-01-03 16:04:48,,False,False,,-0.04999999999999999,0.9019607843137255,-9.80392156862745,False,True,,,False,0.0,16,2024-01-03,Wednesday
REC000466,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 16:33:36,0.41,0.47,False,0.0,,False,,,2024-01-03 16:33:36,,False,False,,-0.06,0.8723404255319149,-12.765957446808507,False,True,,,False,0.0,16,2024-01-03,Wednesday
REC000467,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 17:02:24,0.95,1.0,False,0.0,,False,,,2024-01-03 17:02:24,,False,False,,-0.050000000000000044,0.95,-5.000000000000004,False,True,,,False,0.0,17,2024-01-03,Wednesday
REC000468,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 17:31:12,1.15,1.17,False,0.0,,False,,,2024-01-03 17:31:12,,False,False,,-0.020000000000000018,0.9829059829059829,-1.7094017094017144,False,False,,,False,0.0,17,2024-01-03,Wednesday
REC000469,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 18:00:00,1.06,1.1,False,0.0,,False,,,2024-01-03 18:00:00,,False,False,,-0.040000000000000036,0.9636363636363636,-3.6363636363636376,False,False,,,False,0.0,18,2024-01-03,Wednesday
REC000470,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 18:28:48,0.86,0.98,False,0.0,,False,,,2024-01-03 18:28:48,,False,False,,-0.12,0.8775510204081632,-12.244897959183676,False,True,,,False,0.0,18,2024-01-03,Wednesday
REC000471,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 18:57:36,0.96,0.93,False,0.0,,False,,,2024-01-03 18:57:36,,False,False,,0.029999999999999916,1.032258064516129,3.2258064516129004,False,True,,,False,0.008585999999999976,18,2024-01-03,Wednesday
REC000472,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 19:26:24,0.46,0.5,False,0.0,,False,,,2024-01-03 19:26:24,,False,False,,-0.03999999999999998,0.92,-7.9999999999999964,False,True,,,False,0.0,19,2024-01-03,Wednesday
REC000473,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 19:55:12,0.74,0.5,True,48.0,Overnight appliance,True,1/3/2024 20:08,True,2024-01-03 19:55:12,2024-01-03 20:08:00,True,True,True,0.24,1.48,48.0,True,True,12.8,Appliance,True,0.068688,19,2024-01-03,Wednesday
REC000474,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 20:24:00,0.91,0.82,False,0.0,,False,,,2024-01-03 20:24:00,,False,False,,0.09000000000000008,1.1097560975609757,10.97560975609757,False,True,,,False,0.025758000000000024,20,2024-01-03,Wednesday
REC000475,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 21:07:12,0.34,0.38,False,0.0,,False,,,2024-01-03 21:07:12,,False,False,,-0.03999999999999998,0.8947368421052632,-10.526315789473683,False,True,,,False,0.0,21,2024-01-03,Wednesday
REC000476,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 21:36:00,0.48,0.42,False,0.0,,False,,,2024-01-03 21:36:00,,False,False,,0.06,1.1428571428571428,14.28571428571428,False,True,,,False,0.017172,21,2024-01-03,Wednesday
REC000477,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 22:04:48,1.15,1.1,False,0.0,,False,,,2024-01-03 22:04:48,,False,False,,0.04999999999999982,1.0454545454545452,4.545454545454519,False,False,,,False,0.01430999999999995,22,2024-01-03,Wednesday
REC000478,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 22:33:36,0.91,0.8,False,0.0,,False,,,2024-01-03 22:33:36,,False,False,,0.10999999999999999,1.1375,13.749999999999996,False,True,,,False,0.031481999999999996,22,2024-01-03,Wednesday
REC000479,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 23:02:24,0.21,0.38,False,0.0,,False,,,2024-01-03 23:02:24,,False,False,,-0.17,0.5526315789473684,-44.736842105263165,False,True,,,False,0.0,23,2024-01-03,Wednesday
REC000480,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,03/01/2024 23:31:12,0.4,0.53,False,0.0,,False,,,2024-01-03 23:31:12,,False,False,,-0.13,0.7547169811320755,-24.52830188679245,False,True,,,False,0.0,23,2024-01-03,Wednesday
REC000481,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 00:00:00,0.87,0.95,False,0.0,,False,,,2024-01-04 00:00:00,,False,False,,-0.07999999999999996,0.9157894736842106,-8.42105263157894,False,True,,,False,0.0,0,2024-01-04,Thursday
REC000482,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 00:28:48,0.5,0.5,False,0.0,,False,,,2024-01-04 00:28:48,,False,False,,0.0,1.0,0.0,False,True,,,False,0.0,0,2024-01-04,Thursday
REC000483,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 00:57:36,0.56,0.91,False,0.0,,False,,,2024-01-04 00:57:36,,False,False,,-0.35,0.6153846153846154,-38.46153846153846,False,True,,,False,0.0,0,2024-01-04,Thursday
REC000484,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 01:26:24,0.74,0.83,False,0.0,,False,,,2024-01-04 01:26:24,,False,False,,-0.08999999999999997,0.891566265060241,-10.843373493975905,False,True,,,False,0.0,1,2024-01-04,Thursday
REC000485,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 01:55:12,1.17,1.04,False,0.0,,False,,,2024-01-04 01:55:12,,False,False,,0.1299999999999999,1.125,12.5,False,False,,,False,0.03720599999999997,1,2024-01-04,Thursday
REC000486,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 02:24:00,0.7,0.81,False,0.0,,False,,,2024-01-04 02:24:00,,False,False,,-0.1100000000000001,0.8641975308641974,-13.580246913580263,False,True,,,False,0.0,2,2024-01-04,Thursday
REC000487,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 03:07:12,0.56,0.54,False,0.0,,False,,,2024-01-04 03:07:12,,False,False,,0.020000000000000018,1.037037037037037,3.703703703703698,False,True,,,False,0.005724000000000005,3,2024-01-04,Thursday
REC000488,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 03:36:00,0.92,0.89,False,0.0,,False,,,2024-01-04 03:36:00,,False,False,,0.030000000000000027,1.0337078651685394,3.370786516853941,False,True,,,False,0.008586000000000009,3,2024-01-04,Thursday
REC000489,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 04:04:48,1.11,1.07,False,0.0,,False,,,2024-01-04 04:04:48,,False,False,,0.040000000000000036,1.0373831775700935,3.738317757009346,False,False,,,False,0.01144800000000001,4,2024-01-04,Thursday
REC000490,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 04:33:36,1.12,1.05,False,0.0,,False,,,2024-01-04 04:33:36,,False,False,,0.07000000000000006,1.0666666666666667,6.666666666666665,False,False,,,False,0.020034000000000017,4,2024-01-04,Thursday
REC000491,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 05:02:24,1.03,0.93,False,0.0,,False,,,2024-01-04 05:02:24,,False,False,,0.09999999999999998,1.10752688172043,10.752688172043001,False,True,,,False,0.028619999999999996,5,2024-01-04,Thursday
REC000492,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 05:31:12,1.13,0.98,False,0.0,,False,,,2024-01-04 05:31:12,,False,False,,0.1499999999999999,1.1530612244897958,15.306122448979576,False,True,,,False,0.042929999999999975,5,2024-01-04,Thursday
REC000493,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 06:00:00,0.4,0.44,False,0.0,,False,,,2024-01-04 06:00:00,,False,False,,-0.03999999999999998,0.9090909090909092,-9.090909090909083,False,True,,,False,0.0,6,2024-01-04,Thursday
REC000494,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 06:28:48,0.89,0.97,False,0.0,,False,,,2024-01-04 06:28:48,,False,False,,-0.07999999999999996,0.9175257731958764,-8.247422680412363,False,True,,,False,0.0,6,2024-01-04,Thursday
REC000495,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 06:57:36,0.48,0.44,False,0.0,,False,,,2024-01-04 06:57:36,,False,False,,0.03999999999999998,1.0909090909090908,9.090909090909083,False,True,,,False,0.011447999999999995,6,2024-01-04,Thursday
REC000496,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 07:26:24,0.8,0.76,False,0.0,,False,,,2024-01-04 07:26:24,,False,False,,0.040000000000000036,1.0526315789473684,5.263157894736836,False,True,,,False,0.01144800000000001,7,2024-01-04,Thursday
REC000497,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 07:55:12,0.39,0.31,False,0.0,,False,,,2024-01-04 07:55:12,,False,False,,0.08000000000000002,1.2580645161290323,25.806451612903224,False,True,,,False,0.022896000000000007,7,2024-01-04,Thursday
REC000498,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 08:24:00,1.03,1.18,False,0.0,,False,,,2024-01-04 08:24:00,,False,False,,-0.1499999999999999,0.8728813559322035,-12.71186440677965,False,False,,,False,0.0,8,2024-01-04,Thursday
REC000499,CUST002,Mr Guy Parsons,dawsontom@ryan.biz,Bristol,MTR0002,Detached,04/01/2024 09:07:12,0.95,0.87,False,0.0,,False,,,2024-01-04 09:07:12,,False,False,,0.07999999999999996,1.0919540229885056,9.195402298850563,False,True,,,False,0.02289599999999999,9,2024-01-04,Thursday
