recordid,customer_id,customer_name,email,region,meter_id,housing_type,reading_timestamp,energy_usage_kWh,baseline_kWh,spike_detected,spike_percentage,reason_detected,alert_sent,alert_time,resolved
REC002053,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 18:00:00,0.44,0.39,FALSE,0,,FALSE,,
REC002054,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 18:28:48,1.02,0.93,FALSE,0,,FALSE,,
REC002055,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 18:57:36,0.67,0.63,FALSE,0,,FALSE,,
REC002056,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 19:26:24,0.46,0.4,FALSE,0,,FALSE,,
REC002057,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 19:55:12,0.68,0.67,FALSE,0,,FALSE,,
REC002058,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 20:24:00,0.89,0.87,FALSE,0,,FALSE,,
REC002059,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 21:07:12,0.64,0.54,FALSE,0,,FALSE,,
REC002060,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 21:36:00,0.58,0.65,FALSE,0,,FALSE,,
REC002061,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 22:04:48,0.43,0.43,FALSE,0,,FALSE,,
REC002062,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 22:33:36,1.15,1.18,FALSE,0,,FALSE,,
REC002063,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 23:02:24,0.49,0.63,FALSE,0,,FALSE,,
REC002064,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,01/01/2024 23:31:12,0.64,0.77,FALSE,0,,FALSE,,
REC002065,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 00:00:00,0.7,0.7,FALSE,0,,FALSE,,
REC002066,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 00:28:48,0.86,0.76,FALSE,0,,FALSE,,
REC002067,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 00:57:36,0.44,0.42,FALSE,0,,FALSE,,
REC002068,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 01:26:24,0.78,0.84,FALSE,0,,FALSE,,
REC002069,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 01:55:12,0.81,0.67,FALSE,0,,FALSE,,
REC002070,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 02:24:00,0.44,0.48,FALSE,0,,FALSE,,
REC002071,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 03:07:12,0.94,1.04,FALSE,0,,FALSE,,
REC002072,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 03:36:00,0.89,0.71,FALSE,0,,FALSE,,
REC002073,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 04:04:48,0.54,0.53,FALSE,0,,FALSE,,
REC002074,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 04:33:36,0.76,0.59,FALSE,0,,FALSE,,
REC002075,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 05:02:24,0.84,0.84,FALSE,0,,FALSE,,
REC002076,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 05:31:12,1.13,1.13,FALSE,0,,FALSE,,
REC002077,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 06:00:00,0.47,0.61,FALSE,0,,FALSE,,
REC002078,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 06:28:48,0.26,0.3,FALSE,0,,FALSE,,
REC002079,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 06:57:36,1.17,1.12,FALSE,0,,FALSE,,
REC002080,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 07:26:24,0.52,0.45,FALSE,0,,FALSE,,
REC002081,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 07:55:12,0.42,0.41,FALSE,0,,FALSE,,
REC002082,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 08:24:00,1.11,1.14,FALSE,0,,FALSE,,
REC002083,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 09:07:12,0.69,0.69,FALSE,0,,FALSE,,
REC002084,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 09:36:00,0.51,0.61,FALSE,0,,FALSE,,
REC002085,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 10:04:48,0.79,0.64,FALSE,0,,FALSE,,
REC002086,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 10:33:36,0.48,0.4,FALSE,0,,FALSE,,
REC002087,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 11:02:24,0.32,0.33,FALSE,0,,FALSE,,
REC002088,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 11:31:12,0.97,1.02,FALSE,0,,FALSE,,
REC002089,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 12:00:00,0.8,0.61,FALSE,0,,FALSE,,
REC002090,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 12:28:48,0.7,0.76,FALSE,0,,FALSE,,
REC002091,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 12:57:36,1.06,1.08,FALSE,0,,FALSE,,
REC002092,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 13:26:24,1.34,1.19,FALSE,0,,FALSE,,
REC002093,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 13:55:12,0.75,0.73,FALSE,0,,FALSE,,
REC002094,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 14:24:00,1.03,1.19,FALSE,0,,FALSE,,
REC002095,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 15:07:12,1.1,1.07,FALSE,0,,FALSE,,
REC002096,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 15:36:00,0.55,0.61,FALSE,0,,FALSE,,
REC002097,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 16:04:48,0.17,0.31,FALSE,0,,FALSE,,
REC002098,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 16:33:36,0.99,1.04,FALSE,0,,FALSE,,
REC002099,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 17:02:24,0.49,0.6,FALSE,0,,FALSE,,
REC002100,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 17:31:12,0.43,0.51,FALSE,0,,FALSE,,
REC002101,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 18:00:00,0.38,0.36,FALSE,0,,FALSE,,
REC002102,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 18:28:48,0.43,0.56,FALSE,0,,FALSE,,
REC002103,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 18:57:36,0.77,0.68,FALSE,0,,FALSE,,
REC002104,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 19:26:24,1.08,1.11,FALSE,0,,FALSE,,
REC002105,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 19:55:12,0.67,0.74,FALSE,0,,FALSE,,
REC002106,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 20:24:00,1.13,1.16,FALSE,0,,FALSE,,
REC002107,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 21:07:12,0.24,0.35,FALSE,0,,FALSE,,
REC002108,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 21:36:00,0.48,0.59,FALSE,0,,FALSE,,
REC002109,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 22:04:48,0.41,0.45,FALSE,0,,FALSE,,
REC002110,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 22:33:36,0.9,0.87,FALSE,0,,FALSE,,
REC002111,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 23:02:24,0.46,0.41,FALSE,0,,FALSE,,
REC002112,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,02/01/2024 23:31:12,0.74,0.79,FALSE,0,,FALSE,,
REC002113,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 00:00:00,0.35,0.37,FALSE,0,,FALSE,,
REC002114,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 00:28:48,1.09,1.07,FALSE,0,,FALSE,,
REC002115,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 00:57:36,0.47,0.31,TRUE,51.61,Guest visit,TRUE,1/3/2024 01:05,FALSE
REC002116,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 01:26:24,1.15,1.14,FALSE,0,,FALSE,,
REC002117,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 01:55:12,1.06,1.12,FALSE,0,,FALSE,,
REC002118,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 02:24:00,0.47,0.56,FALSE,0,,FALSE,,
REC002119,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 03:07:12,0.73,0.64,FALSE,0,,FALSE,,
REC002120,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 03:36:00,0.22,0.44,FALSE,0,,FALSE,,
REC002121,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 04:04:48,0.87,0.92,FALSE,0,,FALSE,,
REC002122,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 04:33:36,0.66,0.75,FALSE,0,,FALSE,,
REC002123,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 05:02:24,1.1,1.02,FALSE,0,,FALSE,,
REC002124,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 05:31:12,0.57,0.44,FALSE,0,,FALSE,,
REC002125,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 06:00:00,0.77,0.79,FALSE,0,,FALSE,,
REC002126,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 06:28:48,0.6,0.67,FALSE,0,,FALSE,,
REC002127,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 06:57:36,0.33,0.34,FALSE,0,,FALSE,,
REC002128,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 07:26:24,0.38,0.34,FALSE,0,,FALSE,,
REC002129,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 07:55:12,0.52,0.46,FALSE,0,,FALSE,,
REC002130,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 08:24:00,0.42,0.43,FALSE,0,,FALSE,,
REC002131,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 09:07:12,1.12,0.99,FALSE,0,,FALSE,,
REC002132,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 09:36:00,0.55,0.61,FALSE,0,,FALSE,,
REC002133,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 10:04:48,0.82,0.86,FALSE,0,,FALSE,,
REC002134,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 10:33:36,1.11,1.14,FALSE,0,,FALSE,,
REC002135,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 11:02:24,1.16,1.13,FALSE,0,,FALSE,,
REC002136,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 11:31:12,1.12,1.03,FALSE,0,,FALSE,,
REC002137,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 12:00:00,0.24,0.36,FALSE,0,,FALSE,,
REC002138,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 12:28:48,0.76,0.87,FALSE,0,,FALSE,,
REC002139,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 12:57:36,0.65,0.62,FALSE,0,,FALSE,,
REC002140,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 13:26:24,0.92,1.03,FALSE,0,,FALSE,,
REC002141,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 13:55:12,0.61,0.64,FALSE,0,,FALSE,,
REC002142,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 14:24:00,0.48,0.51,FALSE,0,,FALSE,,
REC002143,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 15:07:12,0.69,0.57,FALSE,0,,FALSE,,
REC002144,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 15:36:00,1.1,0.93,FALSE,0,,FALSE,,
REC002145,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 16:04:48,0.58,0.63,FALSE,0,,FALSE,,
REC002146,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 16:33:36,0.77,0.72,FALSE,0,,FALSE,,
REC002147,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 17:02:24,0.99,1.02,FALSE,0,,FALSE,,
REC002148,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 17:31:12,1,0.92,FALSE,0,,FALSE,,
REC002149,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 18:00:00,0.21,0.32,FALSE,0,,FALSE,,
REC002150,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 18:28:48,0.46,0.35,FALSE,0,,FALSE,,
REC002151,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 18:57:36,0.79,0.85,FALSE,0,,FALSE,,
REC002152,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 19:26:24,0.23,0.37,FALSE,0,,FALSE,,
REC002153,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 19:55:12,0.38,0.43,FALSE,0,,FALSE,,
REC002154,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 20:24:00,1.09,1.12,FALSE,0,,FALSE,,
REC002155,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 21:07:12,0.2,0.31,FALSE,0,,FALSE,,
REC002156,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 21:36:00,0.58,0.58,FALSE,0,,FALSE,,
REC002157,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 22:04:48,1.2,1.13,FALSE,0,,FALSE,,
REC002158,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 22:33:36,0.71,0.79,FALSE,0,,FALSE,,
REC002159,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 23:02:24,1.25,1.1,FALSE,0,,FALSE,,
REC002160,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,03/01/2024 23:31:12,0.72,0.48,TRUE,50,Guest visit,TRUE,1/3/2024 23:46,FALSE
REC002161,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 00:00:00,0.43,0.45,FALSE,0,,FALSE,,
REC002162,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 00:28:48,0.69,0.63,FALSE,0,,FALSE,,
REC002163,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 00:57:36,1.02,0.98,FALSE,0,,FALSE,,
REC002164,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 01:26:24,0.95,0.96,FALSE,0,,FALSE,,
REC002165,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 01:55:12,0.82,0.84,FALSE,0,,FALSE,,
REC002166,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 02:24:00,0.33,0.5,FALSE,0,,FALSE,,
REC002167,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 03:07:12,0.96,0.97,FALSE,0,,FALSE,,
REC002168,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 03:36:00,0.69,0.61,FALSE,0,,FALSE,,
REC002169,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 04:04:48,1.11,1.17,FALSE,0,,FALSE,,
REC002170,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 04:33:36,0.33,0.62,FALSE,0,,FALSE,,
REC002171,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 05:02:24,1.27,1.12,FALSE,0,,FALSE,,
REC002172,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 05:31:12,1.07,1.03,FALSE,0,,FALSE,,
REC002173,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 06:00:00,0.73,0.61,FALSE,0,,FALSE,,
REC002174,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 06:28:48,0.61,0.63,FALSE,0,,FALSE,,
REC002175,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 06:57:36,1.03,1.01,FALSE,0,,FALSE,,
REC002176,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 07:26:24,1.03,0.97,FALSE,0,,FALSE,,
REC002177,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 07:55:12,0.99,1.02,FALSE,0,,FALSE,,
REC002178,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 08:24:00,0.46,0.35,FALSE,0,,FALSE,,
REC002179,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 09:07:12,0.6,0.66,FALSE,0,,FALSE,,
REC002180,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 09:36:00,1.16,0.97,FALSE,0,,FALSE,,
REC002181,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 10:04:48,0.51,0.62,FALSE,0,,FALSE,,
REC002182,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 10:33:36,1.02,0.97,FALSE,0,,FALSE,,
REC002183,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 11:02:24,0.72,0.79,FALSE,0,,FALSE,,
REC002184,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 11:31:12,0.88,0.97,FALSE,0,,FALSE,,
REC002185,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 12:00:00,0.64,0.73,FALSE,0,,FALSE,,
REC002186,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 12:28:48,0.85,1.11,FALSE,0,,FALSE,,
REC002187,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 12:57:36,0.67,0.77,FALSE,0,,FALSE,,
REC002188,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 13:26:24,0.78,0.7,FALSE,0,,FALSE,,
REC002189,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 13:55:12,0.49,0.41,FALSE,0,,FALSE,,
REC002190,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 14:24:00,0.94,1.06,FALSE,0,,FALSE,,
REC002191,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 15:07:12,0.85,0.8,FALSE,0,,FALSE,,
REC002192,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 15:36:00,0.77,0.84,FALSE,0,,FALSE,,
REC002193,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 16:04:48,0.77,0.96,FALSE,0,,FALSE,,
REC002194,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 16:33:36,0.97,0.88,FALSE,0,,FALSE,,
REC002195,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 17:02:24,0.46,0.36,FALSE,0,,FALSE,,
REC002196,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 17:31:12,0.79,0.84,FALSE,0,,FALSE,,
REC002197,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 18:00:00,0.77,0.65,FALSE,0,,FALSE,,
REC002198,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 18:28:48,0.6,0.61,FALSE,0,,FALSE,,
REC002199,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 18:57:36,1.09,1.08,FALSE,0,,FALSE,,
REC002200,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 19:26:24,1.05,1.06,FALSE,0,,FALSE,,
REC002201,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 19:55:12,0.34,0.46,FALSE,0,,FALSE,,
REC002202,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 20:24:00,0.91,0.94,FALSE,0,,FALSE,,
REC002203,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 21:07:12,0.66,0.78,FALSE,0,,FALSE,,
REC002204,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 21:36:00,0.54,0.49,FALSE,0,,FALSE,,
REC002205,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 22:04:48,0.4,0.34,FALSE,0,,FALSE,,
REC002206,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 22:33:36,0.88,1.07,FALSE,0,,FALSE,,
REC002207,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 23:02:24,0.96,0.9,FALSE,0,,FALSE,,
REC002208,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,04/01/2024 23:31:12,0.94,0.95,FALSE,0,,FALSE,,
REC002209,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 00:00:00,0.97,1.14,FALSE,0,,FALSE,,
REC002210,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 00:28:48,0.37,0.35,FALSE,0,,FALSE,,
REC002211,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 00:57:36,0.91,0.95,FALSE,0,,FALSE,,
REC002212,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 01:26:24,0.71,0.78,FALSE,0,,FALSE,,
REC002213,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 01:55:12,0.69,0.81,FALSE,0,,FALSE,,
REC002214,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 02:24:00,0.67,0.64,FALSE,0,,FALSE,,
REC002215,CUST007,Mr Hugh Stephenson,julie60@yahoo.co.uk,London,MTR0007,Detached,05/01/2024 03:07:12,0.87,0.86,FALSE,0,,FALSE,,
